date,ts,group,score,title,content
2023/10/29,1698530400,family,5.0,La amabilidad ,Buenas tapas comida correcta  y el servicio de Andrés muy bien. Muy recomendable y Tranquilo y limpio
2023/10/29,1698530400,couples,5.0,Rápidos y muy atentos ,"La tostada que pedi estaba muy buena y era grande (a mi me gusta el jamón frío pero también tienen a la plancha) , el zumo de naranja recién exprimido y dulce y el capuchino con buena presentacion y muy rico. La atención de josedu y ninfa ha sido estupenda son super amables. Volveré para almorzar más veces. "
2023/10/28,1698444000,family,5.0,Atención estupenda 100% recomendado,La comida estaba muy buena y el restaurante bien situado en el centro. No sabíamos qué pedir y la camarera nos sugirió varios platos que estaban buenísimos sobre todo las bravas y el pulpo. Son muy amables y profesionales repetiremos sin duda por la atención de los camareros que es de 10
2023/10/27,1698357600,friends,5.0,Repetiría ,"Fui a comer el otro dia y la verdad que apesar de ser un poco caro para mi, (recalco el para mi) la experiencia fue buena, la comida merecio completamente la pena y el trato por la camarera (perdon si lo escribo mal) Ninfa fue un 10Seguramente repita.Añado foto: Beso de cerdo "
2023/10/27,1698357600,couples,5.0,Quedamos encantados...repetiremos!!!,"Me reencontré con mi mejor amiga de hace muchos años en Martina y la verdad que fue inmejorable...Un ambiente muy agradable,un trato inmejorable de los trabajadores y la comida excepcional repetiremos sin duda."
2023/10/27,1698357600,couples,5.0,Te venís que probarlo ,"Queria dar una sorpresa ami pareja por su cumpleaños todo a salido perfecto desde el servicio de la comida hasta los camareros, recomendadisimo para eventos especiales súper contenta por el lugar muy profesional."
2023/10/27,1698357600,couples,5.0,Maravilloso! ,"Excelente servicio, camareros profesionales y la cocina excelente, buen ambiente y buen precio, para repetir! "
2023/10/27,1698357600,solo,4.0,Desayuno,"Vine a desayunar y la atención fue muy rápida  y buena para toda la gente que había . Mil gracias, volvere."
2023/10/21,1697839200,friends,4.0,Recomendable,"La comida bien (para el precio que tenía). El servicio lo mejor. Manolo, el metre, estaba atento y estaban bien organizados."
2023/10/19,1697666400,friends,1.0,Ejem. ,"ACLARACIÓN:Esta opinión es del restaurante. No del bar. Imagino espero deseo que las buenas que he leído sean las del bar No entro en local.  Es kistch, pero no pasa nada. Lo kistch puede estar bien. Tres cosas -elegidas por su aparente sencillez- sirven para dar la medida dela (lo siento, mala) experiencia. Alcachofas a la brasa. Vale: bañadas en una extraña salsa de queso que hace que desaparezca tanto el sabor de la alcachofa como el de la brasa. Ah, al lado lleva un langostino -congelado- rebozado y unpan chino. Ejem. Patatas bravas. La salsa es verdad que estaba muy rica. Y las patatas, bueno, van rebozadas y con una especie de cheetos en trocitos. Ejem, ejem. Bacaalo a la brasa con salteado de verduras. O sea — quemar un bacalao congelado sobre lo que entienden por verduras: unos pocos trozos de pimientos, dos fragmentos de una mazorquita de esas de conserva y dos, en fin, muy muy escasos trocitos de calabacín. Ejem ejem ejem. Hemos devuelto el bacalao sin tocar y ningún camarero se ha extrañado. Eso suele significar algo. Y no bueno. "
2023/10/14,1697234400,couples,4.0,Cena muy agradable,Muy buen trato y muy buena comida relación calidad precio. Nos atendió Fernando con un trato excepcional.Volveremos
2023/10/14,1697234400,couples,5.0,Acierto seguro,"Repetir siempre es un acierto, razón calidad precio, el camarero Fernando es un profesional como la copa de un pino, nos recomendó muy bien, simpático y muy atento. Recomendado 100%"
2023/10/13,1697148000,family,5.0,Todo espectacular,Estaba la comida excelente y la atención espectacular los camareros eran muy amables y el lugar muy bonito.
2023/10/11,1696975200,couples,5.0,Toda la experiencia gastronómica ,Todo fenomenal y el trato inmejorableSin duda un sitio para repetir. Desde la comida hasta el servicio de 10
2023/10/7,1696629600,friends,1.0,Mal,"Desde las aceitunas, todo asqueroso, anchoas q no existían, el pulpo medio, pero la base un arroz asqueroso, Alcahozo era solo queso, tortillitas solo mala, y el secreto era un pollo disfrazado. En fin, no los han preguntado si estaba bien la cosa, si queréis reír vais.Malo, malo"
2023/10/6,1696543200,family,5.0,Recomendable 100%,"Era la primera vez que veníamos y nos ha encantado, la comida muy rica y el trato del camarero genial. Repetiremos seguro!"
2023/9/30,1696024800,couples,5.0,Comida espectacular,"Muy buen sitio para cenar, combina varios estilos. Fernando el camarero que nos atendió demostró mucha profesionalidad y muy atento. Servicio excelente"
2023/9/29,1695938400,couples,5.0,Cena romántica ,Muy rico todo y la atención en la terraza de la chica de coleta morena espectacular muy profesional volveremos
2023/9/29,1695938400,couples,1.0,Ambiente agradable. Relación calidad-precio muy baja.,"Pésima relación calidad precio. Ambiente bastante agradable, comida para nada especial, precio muy elevado para lo que ofrecen. Pedimos varias raciones entre ellas alcachofa y wok y no nos convenció para nada. No repetiría."
2023/9/28,1695852000,friends,5.0,Muy recomendable,"Comida genial, patatas bravas y tacos excelentes. Servicio inmejorable, la camarera Esperanza de 100."
2023/9/23,1695420000,family,1.0,Genisl,Genial. La comida buenísima y el trato con los camareros muy agradable.  Sin duda merece la pena. Volveremos.
2023/9/19,1695074400,couples,5.0,Atención de Javier,"Excepcional, como siempre. Comida buenísima y sobre todo la atención de Javier, profesional como él solo. "
2023/9/9,1694210400,family,5.0,BUEN COMIENZO DE FERIA NUNCA DEFRAUDA SI NO Q SORPRENDE MAS,Sitio donde disfrutar de la buena comida.Siempre cositas fuera d cartaAmbiente y personal escepcionalNo vivo en Albacete y cada vez q vengo es una gran opciónLo recomiendo 🥳
2023/9/8,1694124000,friends,5.0,Genial,"Una gran experiencia culinaria. Todo riquísimo, excelente atención de Josedu. Repetiría sin ningún tipo de duda. Genial"
2023/9/4,1693778400,family,5.0,Comida fenomenal ,La celebración del bautizo fue todo de 10 desde la comida al servicio desde los entrantes muy elaborados a la bebida
2023/8/22,1692655200,friends,5.0,Una cena estupenda ,El trato del personal muy profesional fue excelente . La cena variada y los vinos una buena selección . Para repetir 
2023/8/18,1692309600,family,5.0,Sus bravas.. un espectáculo para los sentidos,"Simplemente espectacular, en presentación, atención, calidad de la comida y sobre todo los sabores de todos los platos que pedimos.Hacía tiempo que no me sorprendía tanto un restaurante. Si se busca una experiencia distinta es un sitio muy a tener en cuenta."
2023/8/16,1692136800,family,2.0,Mala y lenta atenciòn!,"No se si nosotros hemos tenido mala suerte o las demas opiniones no son ciertas. Del todo. Nuestra experiencia ha sido bastante mala. Fuimos a cenar antes de las nueve y a las diez nos habían servido la bebida y una tapa, reclamamos un par de veces y nada una tapa mas...al final tuvimos que anular platos e irnos, resultado,  dos tapas y las cervezas templadas... por cierro, las tortillas carabinero secas y quemadas... eso si, el rabo se toro estaba bien hecho y rico... pero Nunca mas..."
2023/8/10,1691618400,family,5.0,Mejor que Messi por la banda,La verdad es que todo fue agradable en Martina pero si pudiera destacar algo sería el fabuloso trato que nos dieron y la relación calidad precio que tenían sus productos. Sin duda volvería de nuevo.
2023/8/4,1691100000,family,5.0,Martina,Este sitio está bien para comer con familia y amigos. Comida buena y servicio más que correcto. Quizás se nos ha hecho un poco lento el servicio al venir con dos peques y dejar tiempo entre plato y plato. 
2023/7/31,1690754400,family,5.0,Totalmente recomendable,"Todo excelente, la comida exquisita y el servicio inmejorable, camareros profesionales. Sin duda,  repetiremos!"
2023/7/29,1690581600,couples,4.0,Muy atentos,Maravilloso. Lo mejor las tortillitas de camarón. Mucha cantidad en los platos y muy buena calidad. 
2023/7/26,1690322400,couples,5.0,Martina best restaurant,"Un servicio de 10, muy rápido y delicioso. En resumen todo genial, volvería sin pensarlo. Un saludo. "
2023/7/26,1690322400,couples,5.0,Muy buena experiencia ,Muy atentos al servicio y se preocupaban mucho por nuestra estancia. Los camareros han hecho un trabajo explendido 
2023/7/17,1689544800,family,5.0,Imprescindible en Albacete,"Un sitio muy agradable. Buena comida y buen servicio. Servicio estupendo. Merece la pena ir. El chef, Javi, es todo un artista."
2023/7/17,1689544800,family,5.0,"Profesionalidad, cdalidad de servicio y excelente comida","Excelente servicio y calidad de la comida.  Le indicamos al camarero que disponíamos de un máximo de una hora para comer, y nos aconsejo unos platos excelentes, y todos ajustado al tiempo disponible."
2023/7/16,1689458400,family,5.0,Muy recomendable,"Impresionante. La comida buenísima con muy buena calidad, el servicio perfecto en un ambiente muy agradable. Muy aconsejable en el centro de Albacete"
2023/7/14,1689285600,family,5.0,Muy recomendable,"El mejor restaurante de Albacete, muy recomendable para todas las familias.Muy buen servicio y atención "
2023/7/8,1688767200,friends,1.0,No es un sitio muy bueno.,"Probablemente sea una coincidencia pero nosotros fuimos y no se puede hacer peor. Todo salió mal. No se acordaron de tomarnos nota y nos traían platos que todavía no habíamos pedido. Cuando pedimos, el tiempo entre lato y plato era eterno. Pedimos vino y se les olvidó traerlo, luego nos preguntaron tres veces qué vino habíamos pedido,… la comida, estaba más o menos bien… para el precio, es correcta… pero es más bien un snack-bar que un restaurante ya que el guiso es malo. El peor rabo de toro que he probado. Para culminar, pedimos que llamaran a dos taxis y sólo llamaron a uno. Acumulación de desgracias desafortunadas… Siento la mala valoración, pero es que ha sido fatal."
2023/7/8,1688767200,couples,1.0,Horrible,"Un trato pésimo, los empleados estaban cabreados entre ellos, gritando e increpando. Se notaba un mal ambiente general"
2023/6/30,1688076000,couples,5.0,Experiencia perfecta,Espectacular. Las mejores bravas que sin duda vas a probar en la vida. Sabor peculiar e extraordinario.
2023/6/9,1686261600,friends,5.0,Cena muy amena.,"Una cena espectacular , con muy buen ambiente, y un gran servicio. Especial mención a Pepe, que nos ha tratado fenomenal y aconsejado muy bien . Repetiremos "
2023/6/3,1685743200,friends,5.0,Experiencia gourmet,Comida buenísima y el trato de los camareros excelente. Volveremos a repetir🤤Recomendamos pedir patatas bravas segundo premio certamen internacional.
2023/5/30,1685397600,couples,5.0,Cenas aniversario,"La comida fantastica, pero el servicio INMEJORABLE, exquisito el trato de Ivan y Pepe, sin duda repetiremos "
2023/5/27,1685138400,couples,1.0,Calidad mala,"Calidad de la comida fatal , deja mucho que desear , el trato de los camareros excelente es lo único que me llevo de allí"
2023/5/23,1684792800,couples,5.0,Comida en pareja,"Comida buenísima, muy bien trato por parte del personal, muy atentos y agradables, lugar muy acogedor, lo recomiendo!!"
2023/5/23,1684792800,solo,5.0,Buenas tapas,Buenas Tapas. No hace falta gastar mucho dinero para disfrutar de una comida elaborada. Lo que más me ha gustado han sido el atun marinado y la alcachofa.
2023/5/21,1684620000,none,5.0,estupendo restaurante,"una grata sorpresa por lo bien que hemos comido, una carta muy variada y sabores sorprendentes. Todo riquísimo y buena relación calidad precio"
2023/5/12,1683842400,friends,5.0,Excelente en conjunto,"Un sitio agradable, la temperatura ambiental perfecta. La carta es muy amplia y aparte, el camarero nos recomendó lo que tenían fuera de carta.La comida excelente y la atención muy buena. En conjunto, recomendable 100 por 100."
2023/5/8,1683496800,friends,5.0,Excelente celebración de comunión,"Lugar excepcional, y cena muy rica y bien atendidos. Aconsejable y recomendable. Fue cena de comunión y nos faltó detalle por parte del restaurante "
2023/5/8,1683496800,none,5.0,De los mejores sitios de Albacete.,"Cualquier plato que se pida está delicioso, y muy buena atención al cliente. Sitio agradable y con buen ambiente. "
2023/5/3,1683064800,couples,5.0,Vendré más veces,"Servicio excelente y comida deliciosa, el camarero muy atento en todo momento un encanto. Ambiente agradable m."
2023/4/27,1682546400,none,5.0,MUY RECOMENDABLE.,"He ido con mi Madre (cena para dos personas), en el comedor. Hemos estado muy tranquilas, muy bien atendidas por la camarera, le agradecemos su atención y su amabilidad, nos explicaba todos los platos. Queremos agradecerle su servicio de verdad.Hemos pedido al centro : unas bravas (buenísimas. Muy recomendables), y unas alcachofas (muy suaves y muy ricas también)  y el ciervo (estaba especial, perfecto, muy bien presentado)Todos los platos muy bien servidos y elaborados. Estamos muy contentas. Sin duda repetiremos"
